Local Date, Local Time, Day Type ID, NTIS Link Number, Road, Carriageway, NTIS Link Description, NTIS Model Version, Link Length, Start Node Coordinates, End Node Coordinates, Total Traffic Flow, Profile Traffic Flow, Traffic Flow %value1, Traffic Flow %value2, Traffic Flow %value3, Traffic Flow %value4, Flow Quality, Fused Travel Time, Profile Travel Time, Fused Average Speed, Quality Index
2015-04-19,15:13:43,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1161,1130,81.00,14.00,2.00,3.00,14,59.14,59.33,111.29,14
2015-04-19,15:29:54,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1234,1125,80.00,15.00,2.00,3.00,13,59.07,58.67,111.43,13
2015-04-19,15:44:18,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1153,1125,81.00,15.00,2.00,2.00,11,56.93,58.00,115.43,11
2015-04-19,15:59:51,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1214,1140,82.00,14.00,1.00,3.00,15,58.40,58.67,112.20,15
2015-04-19,16:14:10,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1242,1145,81.00,14.00,2.00,3.00,13,60.29,59.00,108.64,13
2015-04-19,16:28:50,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1239,1155,81.00,15.00,2.00,2.00,12,59.85,60.00,109.69,12
2015-04-19,16:44:28,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1331,1140,83.00,13.00,2.00,2.00,14,57.93,61.00,113.64,14
2015-04-19,16:59:18,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1275,1155,82.00,14.00,2.00,2.00,13,58.07,61.00,112.93,13
2015-04-19,17:14:28,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1223,1195,82.00,14.00,2.00,2.00,13,56.71,61.00,116.07,13
2015-04-19,17:29:37,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1281,1265,82.00,14.00,2.00,2.00,11,58.00,61.67,113.64,11
2015-04-19,17:44:12,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1450,1305,83.00,13.00,2.00,2.00,11,59.36,61.00,110.45,11
2015-04-19,17:59:59,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1323,1330,82.00,14.00,2.00,2.00,12,60.33,60.67,108.75,12
2015-04-19,18:14:43,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1279,1340,81.00,16.00,1.00,2.00,12,61.50,61.67,106.92,12
2015-04-19,18:28:29,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1293,1280,82.00,14.00,2.00,2.00,12,60.67,61.00,108.17,12
2015-04-19,18:43:51,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1229,1255,81.00,14.00,2.00,3.00,12,57.83,61.00,113.92,12
2015-04-19,18:58:56,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1221,1230,82.00,14.00,2.00,2.00,12,59.62,60.33,109.92,12
2015-04-19,19:14:43,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1183,1205,81.00,15.00,2.00,2.00,14,62.07,59.00,105.87,14
2015-04-19,19:29:50,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1095,1220,81.00,15.00,2.00,2.00,13,60.29,59.00,108.86,13
2015-04-19,19:44:49,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1051,1205,82.00,13.00,2.00,3.00,12,62.43,59.00,105.93,12
2015-04-19,19:59:11,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1015,1170,82.00,13.00,2.00,3.00,13,62.23,58.67,105.77,13
2015-04-19,20:14:40,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,956,1125,82.00,13.00,2.00,3.00,14,62.31,59.00,105.63,14
2015-04-19,20:29:47,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,888,1080,82.00,14.00,2.00,2.00,12,58.62,59.67,112.38,12
2015-04-19,20:44:40,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,867,1045,81.00,14.00,2.00,3.00,14,57.36,59.67,114.79,14
2015-04-19,20:59:27,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,822,995,80.00,14.00,2.00,4.00,13,58.69,60.33,111.92,13
2015-04-19,21:14:41,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,753,940,82.00,12.00,2.00,4.00,14,59.57,60.67,110.64,14
2015-04-19,21:29:46,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,706,885,80.00,14.00,2.00,4.00,14,57.86,59.33,113.50,14
2015-04-19,21:44:54,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,647,830,81.00,14.00,1.00,4.00,12,56.62,59.33,116.08,12
2015-04-19,21:59:04,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,602,795,79.00,15.00,2.00,4.00,13,61.29,60.00,107.14,13
2015-04-19,22:14:51,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,538,750,80.00,12.00,2.00,6.00,13,60.79,60.33,108.43,13
2015-04-19,22:29:50,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,451,705,78.00,16.00,1.00,5.00,12,61.08,61.00,108.38,12
2015-04-19,22:44:19,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,413,655,80.00,13.00,2.00,5.00,11,57.69,60.67,114.62,11
2015-04-19,22:59:00,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,377,600,81.00,11.00,3.00,5.00,13,56.07,59.33,117.43,13
2015-04-19,23:14:20,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,307,545,75.00,14.00,2.00,9.00,12,62.15,59.00,106.38,12
2015-04-19,23:29:33,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,276,485,77.00,11.00,3.00,9.00,14,65.53,59.00,100.80,14
2015-04-19,23:44:39,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,256,410,79.00,15.00,1.00,5.00,13,59.46,59.00,110.92,13
2015-04-19,23:59:19,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,213,345,67.00,13.00,4.00,16.00,11,59.00,61.33,111.77,11
2015-04-20,00:13:59,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,205,295,70.00,12.00,4.00,14.00,13,63.79,62.00,103.36,13
2015-04-20,00:29:56,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,160,255,67.00,15.00,4.00,14.00,13,63.20,62.00,104.20,13
2015-04-20,00:44:16,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,145,220,66.00,13.00,10.00,11.00,13,61.43,62.00,106.86,13
2015-04-20,00:59:48,6,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,133,200,65.00,13.00,10.00,12.00,14,63.86,60.33,103.14,14
2015-04-20,01:14:23,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,115,190,61.00,12.00,6.00,21.00,15,60.60,60.33,108.40,15
2015-04-20,01:29:14,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,126,170,62.00,11.00,8.00,19.00,12,61.47,62.00,106.80,12
2015-04-20,01:44:55,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,108,140,60.00,15.00,8.00,17.00,14,60.69,58.00,107.88,14
2015-04-20,01:59:44,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,92,135,57.00,13.00,4.00,26.00,14,60.88,58.67,107.75,14
2015-04-20,02:14:55,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,83,125,47.00,12.00,15.00,26.00,13,63.43,59.67,103.57,13
2015-04-20,02:29:42,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,79,110,43.00,10.00,15.00,32.00,13,62.67,61.00,104.73,13
2015-04-20,02:44:29,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,74,105,30.00,11.00,15.00,44.00,14,60.36,61.33,108.86,14
2015-04-20,02:58:59,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,89,105,46.00,8.00,11.00,35.00,14,68.33,62.00,96.60,14
2015-04-20,03:14:32,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,79,90,42.00,10.00,15.00,33.00,15,61.73,62.00,106.53,15
2015-04-20,03:29:44,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,84,90,43.00,14.00,9.00,34.00,15,61.27,62.67,107.33,15
2015-04-20,03:44:37,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,103,90,47.00,14.00,13.00,26.00,14,67.36,64.00,97.93,14
2015-04-20,03:59:40,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,113,90,50.00,13.00,12.00,25.00,14,61.43,63.33,107.00,14
2015-04-20,04:14:16,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,114,90,56.00,14.00,9.00,21.00,12,62.29,64.00,105.57,12
2015-04-20,04:29:57,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,175,100,48.00,18.00,9.00,25.00,14,61.00,64.67,107.40,14
2015-04-20,04:44:22,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,224,105,53.00,19.00,8.00,20.00,13,59.36,62.67,110.57,13
2015-04-20,04:59:36,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,300,120,58.00,17.00,8.00,17.00,14,56.29,63.33,117.29,14
2015-04-20,05:13:58,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,383,140,59.00,20.00,6.00,15.00,11,58.00,62.33,113.31,11
2015-04-20,05:29:35,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,588,185,59.00,20.00,9.00,12.00,13,57.14,59.67,115.14,13
2015-04-20,05:44:15,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,842,255,62.00,19.00,7.00,12.00,13,57.21,59.67,115.29,13
2015-04-20,05:59:52,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1242,360,64.00,20.00,7.00,9.00,14,60.20,58.67,108.80,14
2015-04-20,06:13:50,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1687,500,66.00,21.00,7.00,6.00,12,67.69,58.00,97.46,12
2015-04-20,06:29:55,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1557,690,67.00,20.00,7.00,6.00,13,113.23,59.67,61.54,13
2015-04-20,06:44:36,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1378,970,67.00,21.00,8.00,4.00,13,177.08,61.33,37.38,13
2015-04-20,06:59:17,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1305,1225,66.00,20.00,8.00,6.00,11,189.00,66.67,34.75,11
2015-04-20,07:13:57,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1237,1395,65.00,20.00,9.00,6.00,10,193.00,80.00,34.00,10
2015-04-20,07:29:54,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1239,1445,65.00,20.00,9.00,6.00,12,201.00,101.33,32.67,12
2015-04-20,07:44:53,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1166,1385,65.00,19.00,9.00,7.00,11,181.50,138.00,36.33,11
2015-04-20,07:59:42,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,774,1295,67.00,18.00,7.00,8.00,12,377.15,177.33,18.54,12
2015-04-20,08:14:44,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,881,1250,68.00,18.00,8.00,6.00,10,252.86,193.00,26.79,10
2015-04-20,08:29:57,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1175,1205,67.00,18.00,9.00,6.00,11,160.50,193.00,44.83,11
2015-04-20,08:44:13,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,838,1105,67.00,16.00,8.00,9.00,12,215.92,214.33,37.77,12
2015-04-20,08:59:39,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1122,1045,68.00,18.00,7.00,7.00,13,194.79,226.00,47.36,13
2015-04-20,09:14:54,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1303,1010,64.00,20.00,8.00,8.00,13,79.77,219.00,82.85,13
2015-04-20,09:29:32,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1174,995,68.00,18.00,7.00,7.00,11,80.00,181.33,82.00,11
2015-04-20,09:44:18,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1273,1060,66.00,18.00,9.00,7.00,14,68.93,129.33,95.47,14
2015-04-20,09:59:59,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1225,1100,67.00,20.00,6.00,7.00,13,65.50,94.67,100.56,13
2015-04-20,10:14:29,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1156,1125,65.00,19.00,8.00,8.00,11,62.29,77.67,105.29,11
2015-04-20,10:29:28,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1204,1155,67.00,17.00,7.00,9.00,12,63.27,67.67,103.80,12
2015-04-20,10:43:56,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1091,1170,69.00,16.00,8.00,7.00,12,62.50,62.67,105.43,12
2015-04-20,10:59:50,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1162,1185,67.00,18.00,7.00,8.00,11,60.00,61.67,109.40,11
2015-04-20,11:14:51,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1068,1200,64.00,18.00,9.00,9.00,13,60.85,61.67,108.23,13
2015-04-20,11:29:58,0,199004302,M25,mainCarriageway,M25 anti-clockwise between J20 and J19,1.00,1823.63090,51.694372244302599 ; -0.446515567261298,51.679410905605998 ; -0.454129767350668,1188,1215,65.00,19.00,7.00,9.00,12,60.23,62.00,109.38,12
